-0.000291121,0.001309186,-0.000587544,-0.000536049,-0.000455373,0.000911023,-0.000910332,0.000950312
-0.001020259,0.000541829,-0.001150086,-0.001078167,0.000922793,0.000203293,-0.001059002,-0.001736575
-0.000591366,0,0.001155402,0.004003203,0.00250823,-0.000103928,0.000304368,0.000267989
-0.000886263,0,0,-0.000522876,-0.001571833,0.000925164,0.00059961,-0.000534045
-0.000595948,0.000109914,-0.002714441,0.000514801,-0.000796432,-0.000827986,-0.00179587,-0.000132961
-0.002542626,0.000329852,-0.003255562,-0.004321301,-0.000956938,-0.001045806,0.000453652,0.000266205
-0.000295989,0.001320568,-0.003787879,0.001808786,0.000157878,-0.002594707,-0.001507386,0.000799787
0.002039924,0.000866176,0.001633987,0.002313625,-0.001265623,-0.001938776,-0.000449573,0
0.001316367,0.001304206,-0.001063264,-0.004138645,0.000158103,-0.001637834,0.001349325,-0.001043705
-0.003263127,0.000108767,-0.001074691,0.00052356,-0.001578034,-0.000103875,-0.006403574,-0.000652146
-0.001325088,0.000645578,0.001071811,0.000526316,0.000949217,0.004529079,0.002407463,0.000385654
0,-0.000106803,0,0.002646903,0.001256281,-0.000101245,-0.000749963,0.000890245
-0.000740741,0.00227914,-0.018018018,-0.014012396,0.002043383,0.002672423,0.003336366,-0.001539053
-0.002209782,-0.001820713,-0.000555864,0,-0.002057613,-0.001741268,-0.003467511,0
-0.001329591,-0.001810629,-0.003884573,-0.002651816,-0.00015916,0.000102459,-0.000607995,-0.000253839
-0.000441371,-0.00042653,0,-0.00264131,-0.000158178,-0.001338688,0.000605969,0.000638814
-0.00220491,-0.000635728,-0.000556483,0.002580645,-0.001266424,-0.002084419,-0.000607072,-0.001524584
0.000720357,0.00105753,-0.00161987,0.00078534,-0.002057288,-0.00267105,0.001977788,-0.000751221
0.000860585,-0.001693301,-0.001124227,-0.006578947,-0.000795545,0.000103413,0.002750191,0.000877853
-0.000982456,-0.001385337,-0.003019324,-0.002710762,-0.000481386,-0.000850521,0.003885004,0
